player_id,footballer_name,year,age,team,country,comp_level,lg_finish,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
230a2fac,Giovanni-Di-Lorenzo,2010-2011,16,Reggina,it ITA,2. Serie B,6e,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
230a2fac,Giovanni-Di-Lorenzo,2011-2012,17,Reggina,it ITA,2. Serie B,10e,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
230a2fac,Giovanni-Di-Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230a2fac,Giovanni-Di-Lorenzo,2013-2014,19,Reggina,it ITA,2. Serie B,21e,20,17,"1,553",17.3,0,0,0,0,0,0,4,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
230a2fac,Giovanni-Di-Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230a2fac,Giovanni-Di-Lorenzo,2017-2018,23,Empoli,it ITA,2. Serie B,1er,36,34,"3,077",34.2,1,5,6,1,0,0,4,0,,,,,,,,0.03,0.15,0.18,0.03,0.18,,,,,,Matchs
230a2fac,Giovanni-Di-Lorenzo,2018-2019,24,Empoli,it ITA,1. Serie A,18e,37,37,"3,330",37.0,5,3,8,5,0,0,8,0,3.6,3.3,5.3,8.6,83,241,219,0.14,0.08,0.22,0.14,0.22,0.10,0.14,0.24,0.09,0.23,Matchs
230a2fac,Giovanni-Di-Lorenzo,2019-2020,25,Napoli,it ITA,1. Serie A,7e,33,33,"2,970",33.0,3,3,6,3,0,0,5,0,3.2,3.2,2.2,5.4,67,204,151,0.09,0.09,0.18,0.09,0.18,0.10,0.07,0.16,0.10,0.16,Matchs
230a2fac,Giovanni-Di-Lorenzo,2020-2021,26,Napoli,it ITA,1. Serie A,5e,36,36,"3,240",36.0,3,6,9,3,0,0,11,0,3.8,3.8,5.7,9.5,104,259,192,0.08,0.17,0.25,0.08,0.25,0.11,0.16,0.26,0.11,0.26,Matchs
230a2fac,Giovanni-Di-Lorenzo,2021-2022,27,Napoli,it ITA,1. Serie A,3e,33,33,"2,869",31.9,1,4,5,1,0,0,3,0,1.1,1.1,2.8,3.9,66,196,154,0.03,0.13,0.16,0.03,0.16,0.03,0.09,0.12,0.03,0.12,Matchs
230a2fac,Giovanni-Di-Lorenzo,2022-2023,28,Napoli,it ITA,1. Serie A,1er,37,36,"3,257",36.2,3,4,7,3,0,0,2,0,2.7,2.7,4.7,7.4,73,256,182,0.08,0.11,0.19,0.08,0.19,0.07,0.13,0.20,0.07,0.20,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2014-2015,18,Reims,fr FRA,1. Ligue 1,15e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2015-2016,19,Marseille,fr FRA,1. Ligue 1,13e,9,2,292,3.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2016-2017,20,Marseille,fr FRA,1. Ligue 1,5e,33,18,"1,969",21.9,0,1,1,0,0,0,3,0,,,,,,,,0.00,0.05,0.05,0.00,0.05,,,,,,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2017-2018,21,Marseille,fr FRA,1. Ligue 1,4e,37,26,"2,439",27.1,0,0,0,0,0,0,4,0,1.6,1.6,3.2,4.8,59,145,37,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.18,0.06,0.18,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2018-2019,22,Fulham,eng ENG,1. Premier League,19e,22,16,"1,517",16.9,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1.0,34,112,20,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2019-2020,23,Villarreal,es ESP,1. La Liga,5e,36,28,"2,583",28.7,2,0,2,2,0,0,6,0,2.8,2.8,0.7,3.4,54,134,46,0.07,0.00,0.07,0.07,0.07,0.10,0.02,0.12,0.10,0.12,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2020-2021,24,Fulham,eng ENG,1. Premier League,18e,36,29,"2,587",28.7,0,3,3,0,0,0,6,0,1.6,1.6,2.5,4.0,81,156,68,0.00,0.10,0.10,0.00,0.10,0.05,0.09,0.14,0.05,0.14,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2021-2022,25,Fulham,eng ENG,2. Championship,1er,3,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.6,6,14,7,0.00,0.00,0.00,0.00,0.00,0.05,0.62,0.66,0.05,0.66,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2021-2022,25,Napoli,it ITA,1. Serie A,3e,25,21,"1,926",21.4,0,1,1,0,0,0,5,0,1.1,1.1,1.1,2.3,45,126,60,0.00,0.05,0.05,0.00,0.05,0.05,0.05,0.11,0.05,0.11,Matchs
6bb2c084,Andre-Frank-Zambo-Anguissa,2022-2023,26,Napoli,it ITA,1. Serie A,1er,36,36,"3,050",33.9,3,5,8,3,0,0,3,0,4.4,4.4,2.6,7.0,58,181,140,0.09,0.15,0.24,0.09,0.24,0.13,0.08,0.21,0.13,0.21,Matchs
e0f8151c,Kim-Min-jae,2017,20,Jeonbuk,kr KOR,1. K League,1er,29,29,"2,508",27.9,2,0,2,2,0,0,10,1,,,,,,,,0.07,0.00,0.07,0.07,0.07,,,,,,Matchs
e0f8151c,Kim-Min-jae,2018,21,Jeonbuk,kr KOR,1. K League,1er,23,21,"1,861",20.7,1,0,1,1,0,0,3,0,,,,,,,,0.05,0.00,0.05,0.05,0.05,,,,,,Matchs
e0f8151c,Kim-Min-jae,2019,22,Beijing Guoan,cn CHN,1. Super League,2e,26,25,"2,161",24.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
e0f8151c,Kim-Min-jae,2020,23,Beijing Guoan,cn CHN,1. Super League,3e,11,11,971,10.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
e0f8151c,Kim-Min-jae,2021,24,Beijing Guoan,cn CHN,1. Super League,3e,2,2,168,1.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
e0f8151c,Kim-Min-jae,2021-2022,24,Fenerbahçe,tr TUR,1. Süper Lig,2e,31,31,"2,668",29.6,1,0,1,1,0,0,6,1,,,,,,,,0.03,0.00,0.03,0.03,0.03,,,,,,Matchs
e0f8151c,Kim-Min-jae,2022-2023,25,Napoli,it ITA,1. Serie A,1er,35,35,"3,050",33.9,2,2,4,2,0,0,5,0,1.0,1.0,1.9,2.9,42,169,8,0.06,0.06,0.12,0.06,0.12,0.03,0.06,0.09,0.03,0.09,Matchs
e1cbb531,Stanislav-Lobotka,2013-2014,18,Jong Ajax,nl NED,2. Eerste Divisie,14e,30,22,"2,090",23.2,3,1,4,3,0,0,1,0,,,,,,,,0.13,0.04,0.17,0.13,0.17,,,,,,
e1cbb531,Stanislav-Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1cbb531,Stanislav-Lobotka,2015-2016,20,Nordsjælland,dk DEN,1. Superliga,9e,26,26,"2,314",25.7,0,4,4,0,0,0,3,0,,,,,,,,0.00,0.16,0.16,0.00,0.16,,,,,,Matchs
e1cbb531,Stanislav-Lobotka,2016-2017,21,Nordsjælland,dk DEN,1. Superliga,5e,35,35,"3,129",34.8,0,4,4,0,0,0,7,0,,,,,,,,0.00,0.12,0.12,0.00,0.12,,,,,,Matchs
e1cbb531,Stanislav-Lobotka,2017-2018,22,Celta Vigo,es ESP,1. La Liga,13e,38,34,"3,061",34.0,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,32,205,28,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matchs
e1cbb531,Stanislav-Lobotka,2018-2019,23,Celta Vigo,es ESP,1. La Liga,17e,31,27,"2,489",27.7,0,1,1,0,0,0,1,0,0.9,0.9,0.9,1.8,46,118,34,0.00,0.04,0.04,0.00,0.04,0.03,0.03,0.06,0.03,0.06,Matchs
e1cbb531,Stanislav-Lobotka,2019-2020,24,Celta Vigo,es ESP,1. La Liga,17e,17,17,"1,383",15.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,27,84,22,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matchs
e1cbb531,Stanislav-Lobotka,2019-2020,24,Napoli,it ITA,1. Serie A,7e,14,9,752,8.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,13,42,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matchs
e1cbb531,Stanislav-Lobotka,2020-2021,25,Napoli,it ITA,1. Serie A,5e,15,0,154,1.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
e1cbb531,Stanislav-Lobotka,2021-2022,26,Napoli,it ITA,1. Serie A,3e,23,19,"1,686",18.7,1,0,1,1,0,0,2,0,0.1,0.1,0.7,0.8,25,93,13,0.05,0.00,0.05,0.05,0.05,0.01,0.04,0.04,0.01,0.04,Matchs
e1cbb531,Stanislav-Lobotka,2022-2023,27,Napoli,it ITA,1. Serie A,1er,38,34,"3,101",34.5,1,1,2,1,0,0,2,0,0.6,0.6,1.0,1.6,51,172,39,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05,Matchs
9413b19f,Alex-Meret,2014-2015,17,Udinese,it ITA,1. Serie A,16e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
9413b19f,Alex-Meret,2015-2016,18,Udinese,it ITA,1. Serie A,17e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
9413b19f,Alex-Meret,2016-2017,19,SPAL,it ITA,2. Serie B,1er,30,30,"2,658",29.5,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
9413b19f,Alex-Meret,2017-2018,20,SPAL,it ITA,1. Serie A,17e,13,13,"1,158",12.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
9413b19f,Alex-Meret,2018-2019,21,Napoli,it ITA,1. Serie A,2e,14,13,"1,151",12.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
9413b19f,Alex-Meret,2019-2020,22,Napoli,it ITA,1. Serie A,7e,22,21,"1,951",21.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
9413b19f,Alex-Meret,2020-2021,23,Napoli,it ITA,1. Serie A,5e,22,22,"1,980",22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
9413b19f,Alex-Meret,2021-2022,24,Napoli,it ITA,1. Serie A,3e,7,7,619,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
9413b19f,Alex-Meret,2022-2023,25,Napoli,it ITA,1. Serie A,1er,34,34,"3,060",34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
8c90fd7a,Victor-Osimhen,2016-2017,17,Wolfsburg,de GER,1. Bundesliga,16e,2,0,47,0.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
8c90fd7a,Victor-Osimhen,2017-2018,18,Wolfsburg,de GER,1. Bundesliga,16e,12,3,287,3.2,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,5,5,26,0.00,0.00,0.00,0.00,0.00,0.25,0.05,0.30,0.25,0.30,Matchs
8c90fd7a,Victor-Osimhen,2018-2019,19,Charleroi,be BEL,1. First Division A,8e,25,22,"2,028",22.5,12,3,15,11,1,1,1,0,,,,,,,,0.53,0.13,0.67,0.49,0.62,,,,,,Matchs
8c90fd7a,Victor-Osimhen,2019-2020,20,Lille,fr FRA,1. Ligue 1,4e,27,25,"2,287",25.4,13,4,17,11,2,3,4,0,15.5,13.2,2.9,16.1,35,11,148,0.51,0.16,0.67,0.43,0.59,0.61,0.12,0.73,0.52,0.63,Matchs
8c90fd7a,Victor-Osimhen,2020-2021,21,Napoli,it ITA,1. Serie A,5e,24,16,"1,573",17.5,10,3,13,10,0,0,4,0,10.6,10.6,2.5,13.1,41,9,100,0.57,0.17,0.74,0.57,0.74,0.61,0.14,0.75,0.61,0.75,Matchs
8c90fd7a,Victor-Osimhen,2021-2022,22,Napoli,it ITA,1. Serie A,3e,27,23,"1,983",22.0,14,2,16,14,0,0,5,1,10.5,10.5,1.8,12.4,49,18,178,0.64,0.09,0.73,0.64,0.73,0.48,0.08,0.56,0.48,0.56,Matchs
8c90fd7a,Victor-Osimhen,2022-2023,23,Napoli,it ITA,1. Serie A,1er,32,30,"2,566",28.5,26,4,30,24,2,3,4,0,21.3,18.9,2.8,21.8,43,28,196,0.91,0.14,1.05,0.84,0.98,0.75,0.10,0.85,0.66,0.76,Matchs
dea88efd,Khvicha-Kvaratskhelia,2018-2019,17,Loko Moscow,ru RUS,1. Premier League,2e,7,1,246,2.7,1,0,1,1,0,0,1,0,,,,,,,,0.37,0.00,0.37,0.37,0.37,,,,,,Matchs
dea88efd,Khvicha-Kvaratskhelia,2019-2020,18,Rubin Kazan,ru RUS,1. Premier League,10e,27,14,"1,473",16.4,3,2,5,3,0,0,6,1,,,,,,,,0.18,0.12,0.31,0.18,0.31,,,,,,Matchs
dea88efd,Khvicha-Kvaratskhelia,2020-2021,19,Rubin Kazan,ru RUS,1. Premier League,4e,23,20,"1,744",19.4,4,4,8,4,0,0,6,0,,,,,,,,0.21,0.21,0.41,0.21,0.41,,,,,,Matchs
dea88efd,Khvicha-Kvaratskhelia,2021-2022,20,Rubin Kazan,ru RUS,1. Premier League,15e,19,17,"1,425",15.8,2,4,6,2,0,1,6,0,,,,,,,,0.13,0.25,0.38,0.13,0.38,,,,,,Matchs
dea88efd,Khvicha-Kvaratskhelia,2022-2023,21,Napoli,it ITA,1. Serie A,1er,34,30,"2,518",28.0,12,10,22,10,2,2,1,0,8.2,6.6,7.7,14.2,139,91,291,0.43,0.36,0.79,0.36,0.71,0.29,0.27,0.56,0.23,0.51,Matchs
4b3e1a38,Amir-Rrahmani,2015-2016,21,RNK Split,hr CRO,1. 1. HNL,6e,34,34,"3,060",34.0,1,0,1,0,1,1,4,0,,,,,,,,0.03,0.00,0.03,0.00,0.00,,,,,,Matchs
4b3e1a38,Amir-Rrahmani,2016-2017,22,RNK Split,hr CRO,1. 1. HNL,10e,7,7,630,7.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
4b3e1a38,Amir-Rrahmani,2016-2017,22,Lokomotiva,hr CRO,1. 1. HNL,5e,28,28,"2,520",28.0,1,1,2,1,0,0,1,0,,,,,,,,0.04,0.04,0.07,0.04,0.07,,,,,,Matchs
4b3e1a38,Amir-Rrahmani,2017-2018,23,Dinamo Zagreb,hr CRO,1. 1. HNL,1er,25,20,"1,788",19.9,1,2,3,1,0,0,3,0,,,,,,,,0.05,0.10,0.15,0.05,0.15,,,,,,Matchs
4b3e1a38,Amir-Rrahmani,2018-2019,24,Dinamo Zagreb,hr CRO,1. 1. HNL,1er,15,14,"1,282",14.2,3,0,3,3,0,0,5,0,,,,,,,,0.21,0.00,0.21,0.21,0.21,,,,,,Matchs
4b3e1a38,Amir-Rrahmani,2019-2020,25,Hellas Verona,it ITA,1. Serie A,9e,36,36,"3,228",35.9,0,1,1,0,0,0,5,0,3.5,3.5,0.9,4.4,38,127,27,0.00,0.03,0.03,0.00,0.03,0.10,0.02,0.12,0.10,0.12,Matchs
4b3e1a38,Amir-Rrahmani,2020-2021,26,Napoli,it ITA,1. Serie A,5e,16,12,"1,094",12.2,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,0,24,2,0.08,0.00,0.08,0.08,0.08,0.03,0.00,0.03,0.03,0.03,Matchs
4b3e1a38,Amir-Rrahmani,2021-2022,27,Napoli,it ITA,1. Serie A,3e,33,33,"2,927",32.5,4,0,4,4,0,0,5,0,4.0,4.0,0.1,4.1,12,81,3,0.12,0.00,0.12,0.12,0.12,0.12,0.00,0.13,0.12,0.13,Matchs
4b3e1a38,Amir-Rrahmani,2022-2023,28,Napoli,it ITA,1. Serie A,1er,29,27,"2,448",27.2,2,1,3,2,0,0,2,0,1.8,1.8,1.0,2.9,23,135,5,0.07,0.04,0.11,0.07,0.11,0.07,0.04,0.11,0.07,0.11,Matchs
a5296e55,Piotr-Zielinski,2012-2013,18,Udinese,it ITA,1. Serie A,5e,9,4,318,3.5,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.28,0.28,0.00,0.28,,,,,,Matchs
a5296e55,Piotr-Zielinski,2013-2014,19,Udinese,it ITA,1. Serie A,13e,10,0,136,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
a5296e55,Piotr-Zielinski,2014-2015,20,Empoli,it ITA,1. Serie A,15e,28,7,"1,050",11.7,0,3,3,0,0,0,3,0,,,,,,,,0.00,0.26,0.26,0.00,0.26,,,,,,Matchs
a5296e55,Piotr-Zielinski,2015-2016,21,Empoli,it ITA,1. Serie A,10e,35,35,"3,026",33.6,5,4,9,5,0,0,6,1,,,,,,,,0.15,0.12,0.27,0.15,0.27,,,,,,Matchs
a5296e55,Piotr-Zielinski,2016-2017,22,Napoli,it ITA,1. Serie A,3e,36,18,"1,868",20.8,5,7,12,5,0,0,4,0,,,,,,,,0.24,0.34,0.58,0.24,0.58,,,,,,Matchs
a5296e55,Piotr-Zielinski,2017-2018,23,Napoli,it ITA,1. Serie A,2e,36,14,"1,667",18.5,4,1,5,4,0,0,3,0,2.5,2.5,2.7,5.2,73,149,112,0.22,0.05,0.27,0.22,0.27,0.13,0.15,0.28,0.13,0.28,Matchs
a5296e55,Piotr-Zielinski,2018-2019,24,Napoli,it ITA,1. Serie A,2e,36,33,"2,875",31.9,6,2,8,6,0,0,6,0,5.5,5.5,4.8,10.3,134,249,197,0.19,0.06,0.25,0.19,0.25,0.17,0.15,0.32,0.17,0.32,Matchs
a5296e55,Piotr-Zielinski,2019-2020,25,Napoli,it ITA,1. Serie A,7e,37,32,"2,924",32.5,2,4,6,2,0,0,4,0,4.1,4.1,3.7,7.8,134,282,153,0.06,0.12,0.18,0.06,0.18,0.13,0.12,0.24,0.13,0.24,Matchs
a5296e55,Piotr-Zielinski,2020-2021,26,Napoli,it ITA,1. Serie A,5e,36,32,"2,523",28.0,8,10,18,8,0,0,2,0,5.3,5.3,5.2,10.5,93,154,157,0.29,0.36,0.64,0.29,0.64,0.19,0.18,0.37,0.19,0.37,Matchs
a5296e55,Piotr-Zielinski,2021-2022,27,Napoli,it ITA,1. Serie A,3e,35,26,"2,086",23.2,6,5,11,6,0,0,1,0,3.4,3.4,3.9,7.2,50,128,95,0.26,0.22,0.47,0.26,0.47,0.15,0.17,0.31,0.15,0.31,Matchs
a5296e55,Piotr-Zielinski,2022-2023,28,Napoli,it ITA,1. Serie A,1er,37,27,"2,287",25.4,3,8,11,3,0,0,3,0,3.5,3.5,7.4,10.9,62,128,129,0.12,0.31,0.43,0.12,0.43,0.14,0.29,0.43,0.14,0.43,Matchs
0b5a292a,Mario-Rui,2011-2012,20,Gubbio,it ITA,2. Serie B,21e,31,25,"2,346",26.1,2,0,2,2,0,0,12,0,,,,,,,,0.08,0.00,0.08,0.08,0.08,,,,,,
0b5a292a,Mario-Rui,2012-2013,21,Spezia,it ITA,2. Serie B,13e,23,14,"1,423",15.8,0,0,0,0,0,0,4,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
0b5a292a,Mario-Rui,2013-2014,22,Empoli,it ITA,2. Serie B,2e,26,14,"1,510",16.8,0,1,1,0,0,0,4,2,,,,,,,,0.00,0.06,0.06,0.00,0.06,,,,,,
0b5a292a,Mario-Rui,2014-2015,23,Empoli,it ITA,1. Serie A,15e,34,28,"2,599",28.9,0,4,4,0,0,0,9,0,,,,,,,,0.00,0.14,0.14,0.00,0.14,,,,,,Matchs
0b5a292a,Mario-Rui,2015-2016,24,Empoli,it ITA,1. Serie A,10e,36,36,"3,240",36.0,0,2,2,0,0,0,7,1,,,,,,,,0.00,0.06,0.06,0.00,0.06,,,,,,Matchs
0b5a292a,Mario-Rui,2016-2017,25,Roma,it ITA,1. Serie A,2e,5,3,347,3.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
0b5a292a,Mario-Rui,2017-2018,26,Napoli,it ITA,1. Serie A,2e,25,24,"2,087",23.2,2,2,4,2,0,0,9,2,0.3,0.3,2.9,3.2,67,137,145,0.09,0.09,0.17,0.09,0.17,0.01,0.13,0.14,0.01,0.14,Matchs
0b5a292a,Mario-Rui,2018-2019,27,Napoli,it ITA,1. Serie A,2e,20,17,"1,417",15.7,1,1,2,1,0,0,5,1,0.6,0.6,2.1,2.7,69,105,134,0.06,0.06,0.13,0.06,0.13,0.04,0.13,0.17,0.04,0.17,Matchs
0b5a292a,Mario-Rui,2019-2020,28,Napoli,it ITA,1. Serie A,7e,24,22,"1,966",21.8,0,2,2,0,0,0,8,0,1.1,1.1,3.7,4.8,70,154,146,0.00,0.09,0.09,0.00,0.09,0.05,0.17,0.22,0.05,0.22,Matchs
0b5a292a,Mario-Rui,2020-2021,29,Napoli,it ITA,1. Serie A,5e,27,17,"1,669",18.5,0,2,2,0,0,0,4,0,0.9,0.9,2.2,3.0,37,67,111,0.00,0.11,0.11,0.00,0.11,0.05,0.12,0.16,0.05,0.16,Matchs
0b5a292a,Mario-Rui,2021-2022,30,Napoli,it ITA,1. Serie A,3e,34,34,"2,992",33.2,0,5,5,0,0,0,7,0,1.6,1.6,3.3,4.9,67,150,155,0.00,0.15,0.15,0.00,0.15,0.05,0.10,0.15,0.05,0.15,Matchs
0b5a292a,Mario-Rui,2022-2023,31,Napoli,it ITA,1. Serie A,1er,22,21,"1,749",19.4,0,6,6,0,0,0,2,1,0.6,0.6,4.0,4.6,52,153,97,0.00,0.31,0.31,0.00,0.31,0.03,0.20,0.24,0.03,0.24,Matchs
a69e4806,Hirving-Lozano,2013-2014,18,Pachuca,mx MEX,1. Liga MX,12e,10,1,355,3.9,1,3,4,1,0,0,0,1,,,,,,,,0.25,0.76,1.01,0.25,1.01,,,,,,
a69e4806,Hirving-Lozano,2014-2015,19,Pachuca,mx MEX,1. Liga MX,6e,31,29,"2,540",28.2,7,5,12,7,0,0,2,0,,,,,,,,0.25,0.18,0.43,0.25,0.43,,,,,,Matchs
a69e4806,Hirving-Lozano,2015-2016,20,Pachuca,mx MEX,1. Liga MX,8e,34,34,"3,002",33.4,10,6,16,10,0,0,6,1,,,,,,,,0.30,0.18,0.48,0.30,0.48,,,,,,Matchs
a69e4806,Hirving-Lozano,2016-2017,21,Pachuca,mx MEX,1. Liga MX,3e,27,25,"2,125",23.6,10,4,14,9,1,1,10,4,,,,,,,,0.42,0.17,0.59,0.38,0.55,,,,,,Matchs
